publication_id,budget_code,publisher,regulation,supplier,supplier_id,start_date,end_date,claim_date,last_update_date,contact,contact_email,description,volume,reason,decision,url,subjects,source_currency,page_title,entity_id,entity_kind
579042,,משרד החינוך,הצעה יחידה במכרז סגור,"הוט - מערכות תקשורת בכבלים בע""מ",520040072,2016-04-04,2017-03-31,,2016-04-05,,,"התקשרות עם חברת הוט, ההצעה היחידה שהוגשה במכרז סגור שפרסם המשרד, כהצעה הזוכה וזאת לאחר קבלת הבהרת החברה כי העתה מתייחסת לכל האתרים למעט קריות הממשלה חיפה ודרום, כנדרש במכרז. לחפי תקנה א2- לתח""מ.",54444,"התקשרות עם חברת הוט, ההצעה היחידה שהוגשה במכרז סגור שפרסם המשרד, כהצעה הזוכה וזאת לאחר קבלת הבהרת החברה כי העתה מתייחסת לכל האתרים למעט קריות הממשלה חיפה ודרום, כנדרש במכרז. לחפי תקנה א2- לתח""מ.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579042,"[u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd']",שקל,דיווח פטור משרדי,520040072,company
579043,,משרד החינוך,התקשרות לביצוע מיזם משותף ללא כוונת רווח,קרן קרית מלאכי לפיתוח,580283950,2016-04-04,2016-12-31,,2016-04-05,,,"התקשרות עם קרן אלי ויזל והקרן לפיתוח קריית מלאכי במיזם משותף לפי תקנה 3(30) לצורך קיומן של מסגרות לימוד בשעות אחר הצהריים על מנת לסייע בלימודים עבור תלמידים הזקוקים לכך ובהם בני הקהילה האתיופית, זאת לאחר שפורסמה הודעה ולא התקבלו השגות.",1000000,"התקשרות עם קרן אלי ויזל והקרן לפיתוח קריית מלאכי במיזם משותף לפי תקנה 3(30) לצורך קיומן של מסגרות לימוד בשעות אחר הצהריים על מנת לסייע בלימודים עבור תלמידים הזקוקים לכך ובהם בני הקהילה האתיופית, זאת ל",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579043,"[u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd']",שקל,דיווח פטור משרדי,580283950,association
575911,,המשרד לביטחון פנים - משטרת ישראל,"שירותים שעניינם תרבות, אמנות, בידור או הווי",אלינור סלע,,2016-01-24,2016-03-31,,2016-01-28,,,"מופע בערב גיבוש ופרידה מר' אג""ת",21060,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=575911,[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d4\u05e4\u05e7\u05ea \u05d0\u05d9\u05e8\u05d5\u05e2\u05d9\u05dd'],שקל,דיווח פטור משרדי,514520774,company
579045,,משרד החינוך,התקשרות לביצוע מיזם משותף ללא כוונת רווח,כל ישראל חברים,580010890,2016-04-04,2016-10-31,,2016-04-05,,,"התקשרות במיזם משותף עפ""י תקנה 3(30) לתח""מ עם כי""ח להפעלת ""תוכנית מארג"", למצויינות בחינוך יהודי ציוני אזרחי לבתי ספר ממלכתיים בחינוך היסודי והעל יסודי.",850000,"התקשרות במיזם משותף עפ""י תקנה 3(30) לתח""מ עם כי""ח להפעלת ""תוכנית מארג"", למצויינות בחינוך יהודי ציוני אזרחי לבתי ספר ממלכתיים בחינוך היסודי והעל יסודי.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579045,"[u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd']",שקל,דיווח פטור משרדי,580010890,association
578907,,משרד החינוך,"התקשרות למינוי מומחים רפואיים, ועדות רפואיות או ועדות לקביעת נכות","ד""ר גד ביאליק",28085868,2016-04-05,2017-04-06,,2016-04-03,,,התקשרות עם מומחה רפואי לצורך קבלת חוות דעת בתביעה שהוגשה נגד המשרד,2048,תקנה 3(22),נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578907,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e8\u05d5\u05e4\u05d0\u05d9\u05dd \u05de\u05d5\u05de\u05d7\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e8\u05d5\u05e4\u05d0\u05d9\u05dd \u05de\u05d5\u05de\u05d7\u05d9\u05dd']",שקל,דיווח פטור משרדי,028085868,
578908,,משרד החינוך,מימוש זכות ברירה,"מרמנת אירגון וניהול פרויקטים בע""מ",512027129,2016-04-03,2016-08-31,,2016-04-03,,,"הארכת התקשרות במסגרת המכרז והחוזה עם מרמנת להפעלת צוותים להטמעת הרפורמות אופק חדש ועוז לצמורה עפ""י תקנה 3ג - לתח""מ מימוש זכות ברירה.",3621758,"הארכת התקשרות במסגרת המכרז והחוזה עם מרמנת להפעלת צוותים להטמעת הרפורמות אופק חדש ועוז לצמורה עפ""י תקנה 3ג - לתח""מ מימוש זכות ברירה.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578908,"[u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd']",שקל,דיווח פטור משרדי,512027129,company
578742,,משרד החינוך,מימוש זכות ברירה,בית יציב ב.ש.בעמ,510237894,2016-03-28,2016-08-31,,2016-03-29,,,"הרחבת התקשרות בתוך השנה הרביעית במסגרת המכרז והחוזה עם בית יציב ב.ש. בע""מ להפעלת תוכניות חינוכיות, לחיזוק וקידום טכנולוגי מדעי במחוז דרום ומחוז צפון לפי תקנה 3ג - לתח""מ.",4227026,"הרחבת התקשרות בתוך השנה הרביעית במסגרת המכרז והחוזה עם בית יציב ב.ש. בע""מ להפעלת תוכניות חינוכיות, לחיזוק וקידום טכנולוגי מדעי במחוז דרום ומחוז צפון לפי תקנה 3ג - לתח""מ.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578742,"[u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd']",שקל,דיווח פטור משרדי,510237894,company
578659,,משרד החינוך,התקשרות עם ספק יחיד,NMC+הד ארצי,,2016-06-01,2017-04-30,2016-04-14,2016-03-28,אורנה מיטמיגר,ornami@education.gov.il,"כוונה להתקשר עם NMC + חברת הד ארצי לצורך הפקת תקליטור חדש  שירים לפרוייקט ""זמר לך לגיל הרך""  שירים לארועים מיוחדים",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578659,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,,
578626,,משרד החינוך - הטלוויזיה החינוכית הישראלית,מימוש זכות ברירה,יוסי קוצ'יק,514177682,2016-04-03,2016-06-30,,2016-04-03,,,"פניה אל הועדה העליונה לאישור יועצי תקשורת לצורך קבלת אישור לפרסום מכרז פומבי חדש לשירותי יחסי ציבור לתקופה של עד 31.12.2017 עם אופציה להארכה עד 5 שנים במצטבר, ובקשה לאותה ועדה להארכת המכרז הנוכחי ל- 3 חודשים נוספים באותם התנאים עד 30/6/2016 וזאת עד לסיום הליכי המכרז הפומבי החדש. 
פניה זו מבטלת פניה קודמת של החינוכית שמספרה 577362 .",35100,"החברה זכתה במכרז פומבי שפורסם בהתאם לאישור מיוחד של הועדה העליונה בחשכ""ל לאישור יועצי תקשורת ובהתאם לכך נשמרה לחינוכית האופציה להארכת התקשרות עם המשרד ל- 3 שנים נוספות, דהיינו - 4 שנים בסך הכל.
מאחר ","אושר ע""י הועדה להעסקת יועץ תקשורת חיצוני",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578626,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05d4\u05e7\u05e9\u05d5\u05e8\u05d9\u05dd \u05dc\u05d8\u05dc\u05d5\u05d5\u05d9\u05d6\u05d9\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05dc\u05e0\u05d9\u05d4\u05d5\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05d4\u05e7\u05e9\u05d5\u05e8\u05d9\u05dd \u05dc\u05d8\u05dc\u05d5\u05d5\u05d9\u05d6\u05d9\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05dc\u05e0\u05d9\u05d4\u05d5\u05dc']",שקל,בקשה לפטור ממכרז,514177682,company
579177,,משרד החינוך - המינהל לחינוך התיישבותי פנימייתי ועליית הנוער,התקשרות המשך באישור ועדת מכרזים משרדית,"סיגו יועצים (1984) בע""מ",511032567,2016-04-07,2016-12-31,,2016-04-07,,,הגדלת התקשרות עם חברת סיגו יועצים,43700,"בקשת ההגדלה לבקשתה של מנכ""לית משרד החינוך דרישה חדשה שלא היתה בדרישה המקורית.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=579177,[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05dc\u05e0\u05d9\u05d4\u05d5\u05dc'],שקל,דיווח פטור משרדי,511032567,company
578565,,משרד החינוך - המינהל לחינוך התיישבותי פנימייתי ועליית הנוער,התקשרות לביצוע מיזם משותף ללא כוונת רווח,צ.ח.מ. אפיקים,570043646,2016-01-01,2016-12-31,,2016-03-27,,,ספק יחיד לצורכי שירות ותחזוקת מכון חליבה,40950,"ספק יחיד , אין השגות לפרסום מוקדם",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578565,"[u'\u05de\u05db\u05d5\u05e0\u05d5\u05ea \u05d5\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05d7\u05e7\u05dc\u05d0\u05d5\u05ea,\u05d9\u05d9\u05e2\u05d5\u05e8 \u05d5\u05d3\u05d9\u05d9\u05d2', u'\u05de\u05db\u05d5\u05e0\u05d5\u05ea \u05d5\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05d7\u05e7\u05dc\u05d0\u05d5\u05ea,\u05d9\u05d9\u05e2\u05d5\u05e8 \u05d5\u05d3\u05d9\u05d9\u05d2']",שקל,דיווח פטור משרדי,570043646,
578935,,משרד החקלאות ופיתוח הכפר,התקשרות עם ספק יחיד,ההסתדרות הכללית של העובדים בארץ-ישר,580031540,2016-03-16,2016-12-31,,2016-04-04,,,התקשרות עם מרכז הפועל - השתתפות בליגת הריצה למקומות עבודה .,3080,"הפטור אושר בהעדר השגות ובהתאם לפרוטוקול המצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578935,"[u'\u05e6\u05d9\u05d5\u05d3 \u05e4\u05e0\u05d0\u05d9 \u05d5\u05e1\u05e4\u05d5\u05e8\u05d8', u'\u05e6\u05d9\u05d5\u05d3 \u05e4\u05e0\u05d0\u05d9 \u05d5\u05e1\u05e4\u05d5\u05e8\u05d8']",שקל,דיווח פטור משרדי,580031540,association
578939,,משרד החקלאות ופיתוח הכפר,התקשרות עם ספק יחיד,"ישומי בקרה (י.ב.) בע""מ",511718413,2016-03-16,2016-12-31,,2016-04-04,,,"התקשרות אם חברת יישומי בקרה - אספקת מחשב בקרה חדש, ושדרוג תוכנת UNIRAT --שו""ט.",8073,"הפטור אושר בהעדר השגות ובהתאם לפרוטוקול המצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578939,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,דיווח פטור משרדי,511718413,company
578851,,משרד החקלאות ופיתוח הכפר,"שירותים שעניינם תרבות, אמנות, בידור או הווי","מרכז המרצים לישראל בע""מ",513335943,2015-02-19,2015-02-19,,2016-03-31,,,"פטור ממכרז לפי תקנה 3 (11) התקשרות עם מרכז המרצים לישראל / גאגא / בוקינג / ד""ר אורית אטיאס-לארגון פעילות יום האשה תשע""ה - עבור עובדות המשרד
החלטת ועדה מיום 01.11.2014, הוקלד היום עקב מחסור בכוח אדם",31152,פטור ממכרז לפי תקנה 3 (11),נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578851,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc, \u05d9\u05e2\u05d5\u05e5 \u05d5\u05de\u05e0\u05d4\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05dc\u05e0\u05d9\u05d4\u05d5\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05db\u05d5\u05d7 \u05d0\u05d3\u05dd', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc \u05e0\u05db\u05e1\u05d9\u05dd', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05de\u05e9\u05e4\u05d8\u05d9', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc, \u05d9\u05e2\u05d5\u05e5 \u05d5\u05de\u05e0\u05d4\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05dc\u05e0\u05d9\u05d4\u05d5\u05dc', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05db\u05d5\u05d7 \u05d0\u05d3\u05dd', u'\u05db\u05d9\u05ea\u05d5\u05ea \u05d4\u05d3\u05e8\u05db\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05d4\u05d5\u05dc \u05e0\u05db\u05e1\u05d9\u05dd', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05d5\u05d4\u05db\u05e9\u05e8\u05d4', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05d9\u05e0\u05d5\u05da \u05de\u05d9\u05d5\u05d7\u05d3\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d9\u05e2\u05d5\u05e5 \u05de\u05e9\u05e4\u05d8\u05d9']",שקל,דיווח פטור משרדי,513335943,company
578770,,משרד החקלאות ופיתוח הכפר,התקשרות עם ספק יחיד,"תעשיות ביולוגיות ישראל בית העמק בע""",511513145,2016-03-09,2016-12-31,,2016-03-30,,,"התקשרות עם "" תעשיות ביולוגיות ישראל בית העמק בע""מ "" - רכישת חיידקי רפרנס ששומרים ב- ATCC.",7766,"הפטור אושר בהעדר השגות ובהתאם לפרוטוקול המצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578770,"[u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd']",שקל,דיווח פטור משרדי,511513145,company
578771,,משרד החקלאות ופיתוח הכפר,התקשרות עם ספק יחיד,ישומים ביוטכנולוגים,50934918,2016-03-09,2016-12-31,,2016-03-30,,,"התקשרות עם חברת "" משה שטאובר יישומים טכנולוגיים "" לרכישת ערכות אלייזה בופרים , ןחומרים מתכלים למעבדה לווירולוגיה - 2016.",131890,"הפטור אושר בהעדר השגות ובהתאם לפרוטוקול המצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578771,"[u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd']",שקל,דיווח פטור משרדי,050934918,
578775,,משרד החקלאות ופיתוח הכפר,התקשרות עם ספק יחיד,"תב""י TBY תוכנה בע""מ",514790377,2016-03-09,2016-12-31,,2016-03-30,,,"התקשרות עם "" תב""י"" TBY "" תוכנה לפיקוח ומעקב אחר מכוני תערובת .",50000,"הפטור אושר בהעדר השגות ובהתאם לפרוטוקול המצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=578775,"[u'\u05e6\u05d9\u05d5\u05d3 \u05d5\u05de\u05db\u05d5\u05e0\u05d5\u05ea \u05dc\u05e9\u05d9\u05e0\u05d5\u05e2 \u05d5\u05d0\u05d7\u05e1\u05d5\u05df \u05e9\u05dc \u05d7\u05d5\u05de\u05e8\u05d9\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05d5\u05de\u05db\u05d5\u05e0\u05d5\u05ea \u05dc\u05e9\u05d9\u05e0\u05d5\u05e2 \u05d5\u05d0\u05d7\u05e1\u05d5\u05df \u05e9\u05dc \u05d7\u05d5\u05de\u05e8\u05d9\u05dd']",שקל,דיווח פטור משרדי,514790377,company
