publication_id,publisher,publish_date,claim_date,claim_time,last_update_date,description,url,subjects,status
567769,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-07-13,2015-08-31,11:00,2015-09-01,"אספקת קטטרים דיאגנוסטיים טיפוליים ליח' הצינתורים בביה""ח",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=567769,ציוד רפואי; מוצרים לטיפול והשגחה בחולים,הסתיים
567885,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-07-16,2015-08-24,11:00,2015-08-25,רכישת דפברילטור מוניטור בי פאזי עם קוצב וסטורציה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=567885,תרופות,הסתיים
567886,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-07-16,2015-08-24,11:00,2015-08-25,אספקת תרופות לעיניים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=567886,תרופות,הסתיים
568159,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-07-23,2015-08-24,11:00,2015-08-25,אספקת פריטי קרוטיד,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=568159,ציוד רפואי,הסתיים
568160,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-07-23,2015-08-24,11:00,2015-08-25,אספקת מחטי ביופסיה ואספרציה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=568160,ציוד כירורגי; ציוד רפואי,הסתיים
567764,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-07-13,2015-08-17,11:00,2015-08-18,מכרז דו שלבי להרחבת ח.נ. ממוגנים בבניין מס' 7 (עבודות שלד וגמר) בבית החולים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=567764,"חומרים ורכיבים לבניה והרכבה; חומרי בניין; בטון, מלט וטיח; כבישים ונוף; בידוד; חוץ חומרי הגמר; חומרי גימור פנים; דלתות, חלונות וזכוכית; אינסטלציה; ציוד תמיכה לבניה ותחזוקה; מבנים טרומיים ; מבנים קבע ; מבנים יבילים; חומרים וציוד לכרייה; רכיבים מבניים ותבניות",הסתיים
567468,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-25,2015-08-10,11:00,2015-08-11,אספקת מחטים לביופסיה תחת CT,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=567468,ציוד כירורגי; ציוד רפואי,הסתיים
567469,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-25,2015-08-10,11:00,2015-08-11,אספקת פריטי אלקטרופזיולוגיה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=567469,מוצרים במתן עירויים לעורקים וורידים; ציוד רפואי,הסתיים
567470,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-25,2015-08-10,11:00,2015-08-11,"מכרז לרכישת מיטה/ ספה לרופא וכורסא הנפתחת למיטה לביה""ח - מכרז מסגרת",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=567470,ריהוט מוסדי ותעשייתי,הסתיים
566925,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-15,2015-07-27,11:00,2015-07-28,"מכרז דו- שלבי לעבודות תברואה וגזים רפואיים באגף ח.נ. חרום (בניין 7) במרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566925,מערכות ועזרים לייצור והפצת כח,הסתיים
566924,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-11,2015-07-20,11:00,2015-07-21,"מכרז לתכנון, אספקה והתקנת מתקן לייצור ואספקת מי RO - אוסמוזה הפוכה במרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566924,אינסטלציה,הסתיים
566743,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-04,2015-07-20,11:00,2015-07-21,אספקת מוצרי חבישה רגילה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566743,מוצרי חבישה,הסתיים
566923,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-15,2015-07-13,11:00,2015-07-14,"מכרז דו- שלבי לרכישת מיכון עבור מח' המשק (מכונות שטיפה, מקרצפות, קיטוריות וכו') למרכז הרפואי ע""ש ח. שיבא תל-השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566923,כלי ניקוי וחומרי ניקוי; כלי עבודה ומכונות,הסתיים
566741,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-04,2015-07-13,11:00,2015-07-14,"מכרז דו שלבי לאספקה והתקנת מתקן מ""א באגף ח.נ חרום (בניין 7)",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566741,"מיזוג אוויר; חימום, קירור והזרמת אויר; צנרת צינורות ואביזרים; משאבות ומדחסים; סינון וטיהור; נוזלים והפצת גז",הסתיים
566275,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-05-21,2015-07-13,11:00,2015-07-14,אספקת ציוד סטומה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566275,ציוד רפואי,הסתיים
566740,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-06-04,2015-07-13,11:00,2015-07-14,מכרז דו- שלבי לעבודות חשמל ותקשורת באגף ח.נ. חירום (בניין 7),http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566740,"מיזוג אוויר; חימום, קירור והזרמת אויר; צנרת צינורות ואביזרים; משאבות ומדחסים; סינון וטיהור; נוזלים והפצת גז",הסתיים
566150,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-05-18,2015-07-06,11:00,2015-07-07,אספקת קנולות לניתוחי לב (ילדים ומבוגרים),http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566150,ציוד כירורגי; ציוד רפואי,הסתיים
566152,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-05-18,2015-07-06,11:00,2015-07-07,אספקת שנטים לחדר ניתוח נוירוכירורגיה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566152,ציוד כירורגי; ציוד רפואי,הסתיים
566443,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-05-28,2015-07-06,11:00,2015-07-07,"השכרה והפעלת חנות לממכר מוצרי טבע במרכז הסרטן שבמרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566443,שירותי ניהול נכסים,הסתיים
566100,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-05-14,2015-06-29,11:00,2015-06-30,אספקת מחמצנים + צנרת לניתוחי לב,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=566100,ציוד כירורגי; ציוד רפואי,הסתיים
565520,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-04-27,2015-06-08,11:00,2015-06-09,אספקת תותבות ביפולריות עבור חדר ניתוח אורטופדיה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=565520,ציוד כירורגי; ציוד רפואי,הסתיים
565184,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-04-13,2015-06-01,11:00,2015-06-02,אספקת פריטי טכסטיל לבית החולים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=565184,ביגוד,הסתיים
564992,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-03-26,2015-04-27,11:00,2015-04-28,אספקת יריעות אלודרם,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564992,ציוד רפואי,הסתיים
564488,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-03-09,2015-04-20,11:00,2015-04-21,אספקת מוצרי חבישה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564488,מוצרי חבישה,הסתיים
564296,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-02-26,2015-04-13,11:00,2015-04-14,"מכרז לתכנון, לאספקה והתקנת מתקן לייצור מים חמים לצריכה ומים מקוררים למתקן מ""א בבניים גריאטריה במרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564296,מערכות ועזרים לייצור והפצת כח,הסתיים
564086,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-02-19,2015-04-13,11:00,2015-04-14,אפקת פילטרים לסינון לפני מתן דם,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564086,מוצרים במתן עירויים לעורקים וורידים; ציוד רפואי,הסתיים
564087,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-02-19,2015-04-13,11:00,2015-04-14,אספקת קנולות לניתוחי לב (מבוגרים וילדים),http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564087,ציוד כירורגי; ציוד רפואי,הסתיים
564088,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-02-19,2015-04-13,11:00,2015-04-14,"אספקת חיסונים לשירותי הרוקחות בביה""ח",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564088,תרופות,הסתיים
577834,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-03-09,2016-03-28,12:00,2016-03-29,שקיות עם פס סגירה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577834,"מינרלים, פסולת וחומרים בלתי אכילים; כלי ניקוי וחומרי ניקוי; שעוות ושמנים; יסודות וגזים; כימיקלים; מוצרי וחומרי נייר; פיגמנטים; חומרים ורכיבים לתעשייה; תרכובות ותערובות; חומרי שרף וגומי,חומרים מוקצפים ואלסטיים; תוספים; ממיסים (חומרים)",הסתיים
577256,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-02-28,2016-03-21,12:00,2016-03-22,סל טיפול עבור מטופלי דיאליזה פריטונאלית,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577256,"שירותי אבחון, הדמיה ורפואה גרעינית; ציוד רפואי כללי; ציוד רפואי; אבזרי תמיכה למוגבלים ; ציוד כירורגי; מוצרים לבדיקות וניטור חולים; מוצרים במתן עירויים לעורקים וורידים; מוצרי חבישה; מוצרי החייאה; מוצרים לטיפול והשגחה בחולים; ציוד הדרכה ולימוד רפואי; אבזרים אורטפדיים; ציוד לדיאליזה; ציוד וטרינרי; מזון רפ. אנטרלי; עזרה ראשונה; לבוש רפואי",הסתיים
577260,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-02-25,2016-03-17,12:00,2016-03-20,סלילים לאמבוליזציה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577260,"ציוד כירורגי; ציוד רפואי; מוצרים לטיפול והשגחה בחולים; ציוד רפואי כללי; אבזרים אורטפדיים; לבוש רפואי; מוצרי חבישה; ציוד לדיאליזה; מוצרים במתן עירויים לעורקים וורידים; ציוד הדרכה ולימוד רפואי; עזרה ראשונה; אבזרי תמיכה למוגבלים ; ציוד וטרינרי; מוצרים לבדיקות וניטור חולים; שירותי אבחון, הדמיה ורפואה גרעינית; מוצרי החייאה; מזון רפ. אנטרלי",הסתיים
577261,"משרד הבריאות - המרכז הרפואי תל אביב ע""ש סוראסקי, איכילוב",2016-02-25,2016-03-17,12:00,2016-03-20,תחליפי עצם ביולוגיים וסינטטיים עבור ח.נ אורטופדי,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=577261,"שירותי אבחון, הדמיה ורפואה גרעינית; ציוד רפואי כללי; ציוד רפואי; ציוד הדרכה ולימוד רפואי; מוצרים לבדיקות וניטור חולים; מזון רפ. אנטרלי; עזרה ראשונה; מוצרי החייאה; ציוד לדיאליזה; מוצרים במתן עירויים לעורקים וורידים; מוצרים לטיפול והשגחה בחולים; ציוד כירורגי; לבוש רפואי; אבזרי תמיכה למוגבלים ; ציוד וטרינרי; אבזרים אורטפדיים; מוצרי חבישה",הסתיים
